ars,name,designation,postal_code,district,state,lat,lng,population
071325010029,Eulenberg,,57632,Altenkirchen (Westerwald),Rheinland-Pfalz,50.605467,7.4751,52
073355009006,Eulenbis,,67685,Kaiserslautern,Rheinland-Pfalz,49.506579,7.637496,480
071355002028,Eulgem,,56761,Cochem-Zell,Rheinland-Pfalz,50.240251,7.175962,183
091730123123,Eurasburg,,82547,Bad Tölz-Wolfratshausen,Bayern,47.855933,11.403471,4343
097715704129,Eurasburg,,86495,Aichach-Friedberg,Bayern,48.335239,11.085901,1838
072325001221,Euscheid,,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.132577,6.303274,142
053660016016,Euskirchen,Stadt,53879,Euskirchen,Nordrhein-Westfalen,50.660933,6.786098,60021
096770127127,Eußenheim,,97776,Main-Spessart,Bayern,49.989568,9.808713,3014
073375001024,Eußerthal,,76857,Südliche Weinstraße,Rheinland-Pfalz,49.24392,7.970015,919
010550012012,Eutin,Stadt,23701,Ostholstein,Schleswig-Holstein,54.138933,10.614962,17275
082375003027,Eutingen im Gäu,,72184,Freudenstadt,Baden-Württemberg,48.47781,8.748033,6120
034625402004,Eversmeer,,26556,Wittmund,Niedersachsen,53.561363,7.428893,847
055700024024,Everswinkel,,48351,Warendorf,Nordrhein-Westfalen,51.925521,7.848037,9772
031585406013,Evessen,,38173,Wolfenbüttel,Niedersachsen,52.188334,10.71125,1232
071435007221,Ewighausen,,56244,Westerwaldkreis,Rheinland-Pfalz,50.533771,7.826947,236
057660028028,Extertal,,32699,Lippe,Nordrhein-Westfalen,52.068647,9.122575,11248
032515402017,Eydelstedt,,49406,Diepholz,Niedersachsen,52.691527,8.548216,1771
033535405010,Eyendorf,,21376,Harburg,Niedersachsen,53.202349,10.153673,1223
032565409007,Eystrup,,27324,Nienburg (Weser),Niedersachsen,52.779255,9.212755,3597
071415010041,Fachbach,,56133,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.338102,7.691321,1305
010595915026,Fahrdorf,,24857,Schleswig-Flensburg,Schleswig-Holstein,54.504653,9.599017,2684
010575755018,Fahren,,24253,Plön,Schleswig-Holstein,54.349552,10.33813,126
082255004024,Fahrenbach,,74864,Neckar-Odenwald-Kreis,Baden-Württemberg,49.430872,9.149875,2636
010605086020,Fahrenkrug,,23795,Segeberg,Schleswig-Holstein,53.941286,10.257059,1748
130755560032,Fahrenwalde,,17309,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.439371,14.066343,270
091780123123,Fahrenzhausen,,85777,Freising,Bayern,48.354613,11.554462,5064
071355001029,Faid,,56814,Cochem-Zell,Rheinland-Pfalz,50.146147,7.120819,1034
092775239119,Falkenberg,,84326,Rottal-Inn,Bayern,48.462535,12.729995,3921
093775351117,Falkenberg,M,95685,Tirschenreuth,Bayern,49.858584,12.224841,920
120645403125,Falkenberg,,16259,Märkisch-Oderland,Brandenburg,52.805096,13.958062,2208
120625031128,Falkenberg/Elster,Stadt,04895,Elbe-Elster,Brandenburg,51.587007,13.236202,6070
092785248120,Falkenfels,,94350,Straubing-Bogen,Bayern,49.005191,12.595896,1019
120645412128,Falkenhagen (Mark),,15306,Märkisch-Oderland,Brandenburg,52.428725,14.31639,670
120630080080,Falkensee,Stadt,14612,Havelland,Brandenburg,52.562932,13.095729,45720
073335006020,Falkenstein,,67808,Donnersbergkreis,Rheinland-Pfalz,49.607632,7.874733,192
093725318125,Falkenstein,M,93167,Cham,Bayern,49.097184,12.486605,3398
150850110110,Falkenstein/Harz,Stadt,06463,Harz,Sachsen-Anhalt,51.732029,11.343918,4924
145235107120,Falkenstein/Vogtl.,Stadt,08223,Vogtlandkreis,Sachsen,50.476123,12.370054,7388
160665051022,Fambach,,98597,Schmalkalden-Meiningen,Thüringen,50.738015,10.367496,1868
091800116116,Farchant,,82490,Garmisch-Partenkirchen,Bayern,47.530185,11.112099,3571
010575775090,Fargau-Pratjau,,24256,Plön,Schleswig-Holstein,54.318981,10.379022,751
150885051100,Farnstädt,,06279,Saalekreis,Sachsen-Anhalt,51.425982,11.568642,1443
072355004021,Farschweiler,,54317,Trier-Saarburg,Rheinland-Pfalz,49.716966,6.827152,826
033575404014,Farven,,27446,Rotenburg (Wümme),Niedersachsen,53.433712,9.321113,639
033510010010,Faßberg,,29328,Celle,Niedersachsen,52.895917,10.162006,5890
096760124124,Faulbach,,97906,Miltenberg,Bayern,49.783411,9.442597,2548
130715153032,Faulenrost,,17139,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.638189,12.78668,602
010515169030,Fedderingen,,25779,Dithmarschen,Schleswig-Holstein,54.281144,9.132642,272
071435001222,Fehl-Ritzhausen,,56472,Westerwaldkreis,Rheinland-Pfalz,50.643336,8.000586,792
010550046046,Fehmarn,Stadt,23769,Ostholstein,Schleswig-Holstein,54.4387,11.197614,13200
120680117117,Fehrbellin,,16833,Ostprignitz-Ruppin,Brandenburg,52.813492,12.764153,9076
091715102116,Feichten a.d.Alz,,84550,Altötting,Bayern,48.081776,12.595784,1386
071335001030,Feilbingert,,67824,Bad Kreuznach,Rheinland-Pfalz,49.775224,7.807099,1532
094755430123,Feilitzsch,,95183,Hof,Bayern,50.36188,11.935054,2702
072325008036,Feilsdorf,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.9894,6.406898,30
091880118118,Feldafing,,82340,Starnberg,Bayern,47.950499,11.295849,4337
065350003003,Feldatal,,36325,Vogelsbergkreis,Hessen,50.650387,9.172132,2178
083155015037,Feldberg (Schwarzwald),,79868,Breisgau-Hochschwarzwald,Baden-Württemberg,47.856404,8.109674,1956
130710033033,Feldberger Seenlandschaft,,17258,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.335556,13.439741,4315
010585803050,Felde,,24242,Rendsburg-Eckernförde,Schleswig-Holstein,54.301994,9.935699,2095
010625244093,Feldhorst,,23858,Stormarn,Schleswig-Holstein,53.860382,10.419596,547
091840118118,Feldkirchen,,85622,München,Bayern,48.147036,11.729618,7780
092780121121,Feldkirchen,,94351,Straubing-Bogen,Bayern,48.838114,12.529169,1999
091870130130,Feldkirchen-Westerham,,83620,Rosenheim,Bayern,47.909454,11.84456,10742
120715102074,Felixsee/Feliksowy Jazor,,03130,Spree-Neiße,Brandenburg,51.601115,14.570858,1793
072355006022,Fell,,54341,Trier-Saarburg,Rheinland-Pfalz,49.771751,6.782587,2358
081190020020,Fellbach,Stadt,70734,Rems-Murr-Kreis,Baden-Württemberg,48.80685,9.278375,47120
096775622128,Fellen,,97778,Main-Spessart,Bayern,50.152252,9.589888,834
097785761139,Fellheim,,87748,Unterallgäu,Bayern,48.072741,10.151743,1116
010585824051,Felm,,24244,Rendsburg-Eckernförde,Schleswig-Holstein,54.409603,10.061496,1241
066340003003,Felsberg,Stadt,34587,Schwalm-Eder-Kreis,Hessen,51.134766,9.422077,10535
071325009030,Fensdorf,,57580,Altenkirchen (Westerwald),Rheinland-Pfalz,50.74169,7.775951,382
093760125125,Fensterbach,,92269,Schwandorf,Bayern,49.411206,12.041425,2390
130755559033,Ferdinandshof,,17379,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.664748,13.889141,2611
160615001031,Ferna,,37339,Eichsfeld,Thüringen,51.456644,10.309032,519
065310004004,Fernwald,,35463,Gießen,Hessen,50.550186,8.778451,7109
072325005037,Ferschweiler,,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.863213,6.404686,1037
095740123123,Feucht,M,90537,Nürnberger Land,Bayern,49.375014,11.214677,13714
095749454454,Feuchter Forst,,,Nürnberger Land,Bayern,49.385171,11.239853,0
095710145145,Feuchtwangen,St,91555,Ansbach,Bayern,49.167757,10.331415,12551
072325006222,Feuerscheid,,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.102935,6.453788,306
072335006023,Feusdorf,,54584,Vulkaneifel,Rheinland-Pfalz,50.348903,6.610288,494
094720138138,Fichtelberg,,95686,Bayreuth,Bayern,49.999449,11.851053,1795
094729453453,Fichtelberg,,,Bayreuth,Bayern,49.984479,11.820414,0
081275003102,Fichtenau,,74579,Schwäbisch Hall,Baden-Württemberg,49.070628,10.207151,4588
081275006023,Fichtenberg,,74427,Schwäbisch Hall,Baden-Württemberg,48.986058,9.712826,2895
120645412130,Fichtenhöhe,,15306,Märkisch-Oderland,Brandenburg,52.44673,14.42896,465
120625209134,Fichtwald,,04936,Elbe-Elster,Brandenburg,51.697732,13.471073,592
010575755020,Fiefbergen,,24217,Plön,Schleswig-Holstein,54.379311,10.34277,506
071325010031,Fiersbach,,57635,Altenkirchen (Westerwald),Rheinland-Pfalz,50.695877,7.496789,286
081160077077,Filderstadt,Stadt,70794,Esslingen,Baden-Württemberg,48.67876,9.21973,46243
071415009042,Filsen,,56341,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.238021,7.584199,643
034575403008,Filsum,,26849,Leer,Niedersachsen,53.244994,7.625571,2207
071355003030,Filz,,56766,Cochem-Zell,Rheinland-Pfalz,50.169767,6.981429,82
130715159034,Fincken,,17209,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.353063,12.438218,461
073335007021,Finkenbach-Gersweiler,,67822,Donnersbergkreis,Rheinland-Pfalz,49.683359,7.745964,273
130725254031,Finkenthal,,17179,Landkreis Rostock,Mecklenburg-Vorpommern,53.939614,12.779332,332
150845051132,Finne,,06647,Burgenlandkreis,Sachsen-Anhalt,51.222131,11.411109,1161
150845051133,Finneland,,06647,Burgenlandkreis,Sachsen-Anhalt,51.215302,11.523513,1007
059660012012,Finnentrop,,57413,Olpe,Nordrhein-Westfalen,51.171888,7.973076,17022
091815144120,Finning,,86923,Landsberg am Lech,Bayern,48.020779,11.012318,1920
097735716150,Finningen,,89435,Dillingen a.d.Donau,Bayern,48.656942,10.497394,1878
091770118118,Finsing,,85464,Erding,Bayern,48.216158,11.824361,4740
120620140140,Finsterwalde,Stadt,03238,Elbe-Elster,Brandenburg,51.629598,13.707896,15496
033575402015,Fintel,,27389,Rotenburg (Wümme),Niedersachsen,53.172334,9.667823,3082
034575402009,Firrel,,26835,Leer,Niedersachsen,53.33058,7.662352,803
072355008025,Fisch,,54439,Trier-Saarburg,Rheinland-Pfalz,49.62074,6.486112,429
097720141141,Fischach,M,86850,Augsburg,Bayern,48.290489,10.655872,5001
071345005025,Fischbach,,55743,Birkenfeld,Rheinland-Pfalz,49.74285,7.398916,917
073355002007,Fischbach,,67693,Kaiserslautern,Rheinland-Pfalz,49.45412,7.911874,789
095749455455,Fischbach,,,Nürnberger Land,Bayern,49.417236,11.220296,0
073405001011,Fischbach bei Dahn,,66996,Südwestpfalz,Rheinland-Pfalz,49.087476,7.71156,1351
072325005038,Fischbach-Oberraden,,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.00085,6.335922,47
091820114114,Fischbachau,,83730,Miesbach,Bayern,47.71941,11.950751,5562
064320007007,Fischbachtal,,64405,Darmstadt-Dieburg,Hessen,49.769587,8.813216,2707
097805742121,Fischen i.Allgäu,,87538,Oberallgäu,Bayern,47.459403,10.270591,3156
083175004029,Fischerbach,,77716,Ortenaukreis,Baden-Württemberg,48.287203,8.110824,1704
083365008024,Fischingen,,79592,Lörrach,Baden-Württemberg,47.650526,7.597834,778
010615189028,Fitzbek,,25579,Steinburg,Schleswig-Holstein,54.002409,9.768919,380
010535318029,Fitzen,,21514,Herzogtum Lauenburg,Schleswig-Holstein,53.493942,10.64667,393
095710146146,Flachslanden,M,91604,Ansbach,Bayern,49.399168,10.51377,2452
071415011043,Flacht,,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.343302,8.049755,967
096735637123,Fladungen,St,97650,Rhön-Grabfeld,Bayern,50.522474,10.144596,2092
071325010032,Flammersfeld,,57632,Altenkirchen (Westerwald),Rheinland-Pfalz,50.646556,7.524291,1418
150835052230,Flechtingen,,39345,Börde,Sachsen-Anhalt,52.332395,11.239472,2690
010585893052,Fleckeby,,24357,Rendsburg-Eckernförde,Schleswig-Holstein,54.48232,9.696337,2034
081255005030,Flein,,74223,Heilbronn,Baden-Württemberg,49.100989,9.213902,7432
084365001032,Fleischwangen,,88373,Ravensburg,Baden-Württemberg,47.879063,9.477566,651
073375003025,Flemlingen,,76835,Südliche Weinstraße,Rheinland-Pfalz,49.243097,8.095563,399
010010000000,Flensburg,Stadt,24937,Flensburg,Schleswig-Holstein,54.78252,9.43751,96326
072325006223,Fleringen,,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.208878,6.498935,405
066310008008,Flieden,,36103,Fulda,Hessen,50.423953,9.566496,8620
072325008039,Fließem,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.023777,6.540597,648
120735305157,Flieth-Stegelitz,,17268,Uckermark,Brandenburg,53.127904,13.849704,488
010585896053,Flintbek,,24220,Rendsburg-Eckernförde,Schleswig-Holstein,54.23975,10.063731,7486
091870131131,Flintsbach a.Inn,,83126,Rosenheim,Bayern,47.723091,12.125282,2929
160660023023,Floh-Seligenthal,,98593,Schmalkalden-Meiningen,Thüringen,50.754223,10.480412,5566
073315001024,Flomborn,,55234,Alzey-Worms,Rheinland-Pfalz,49.69181,8.151622,1046
073315001025,Flonheim,,55237,Alzey-Worms,Rheinland-Pfalz,49.785707,8.036795,2622
064400007007,Florstadt,Stadt,61197,Wetteraukreis,Hessen,50.318669,8.861417,9097
093740121121,Floß,M,92685,Neustadt a.d.Waldnaab,Bayern,49.723961,12.27584,3494
093740122122,Flossenbürg,,92696,Neustadt a.d.Waldnaab,Bayern,49.731773,12.347341,1496
083255002070,Fluorn-Winzeln,,78737,Rottweil,Baden-Württemberg,48.2853,8.492724,3052
072315009033,Flußbach,,54516,Bernkastel-Wittlich,Rheinland-Pfalz,50.016914,6.92629,430
071325010033,Fluterschen,,57614,Altenkirchen (Westerwald),Rheinland-Pfalz,50.665235,7.62623,642
145220140140,Flöha,Stadt,09557,Mittelsachsen,Sachsen,50.858511,13.072994,10183
064350008008,Flörsbachtal,,63639,Main-Kinzig-Kreis,Hessen,50.127726,9.480329,2274
064360004004,Flörsheim am Main,Stadt,65439,Main-Taunus-Kreis,Hessen,50.013676,8.430161,21344
073315003023,Flörsheim-Dalsheim,,67592,Alzey-Worms,Rheinland-Pfalz,49.651778,8.211124,3167
031585403014,Flöthe,,38312,Wolfenbüttel,Niedersachsen,52.087325,10.471279,1087
010585833054,Fockbek,,24787,Rendsburg-Eckernförde,Schleswig-Holstein,54.30413,9.601589,6561
160775004005,Fockendorf,,04617,Altenburger Land,Thüringen,51.04865,12.465781,752
071345001026,Fohren-Linden,,55777,Birkenfeld,Rheinland-Pfalz,49.587254,7.291177,308
082160013013,Forbach,,76596,Rastatt,Baden-Württemberg,48.680136,8.358737,4562
083165005013,Forchheim,,79362,Emmendingen,Baden-Württemberg,48.161908,7.702799,1409
094740126126,Forchheim,GKSt,91301,Forchheim,Bayern,49.720292,11.0594,33017
081265004028,Forchtenberg,Stadt,74670,Hohenlohekreis,Baden-Württemberg,49.287249,9.562246,5405
097795722146,Forheim,,86735,Donau-Ries,Bayern,48.758933,10.448158,523
071325006034,Forst,,57537,Altenkirchen (Westerwald),Rheinland-Pfalz,50.803933,7.682865,615
082155003021,Forst,,76694,Karlsruhe,Baden-Württemberg,49.152909,8.586918,8083
071355002031,Forst (Eifel),,56754,Cochem-Zell,Rheinland-Pfalz,50.217799,7.251012,385
071355005032,Forst (Hunsrück),,56858,Cochem-Zell,Rheinland-Pfalz,50.081825,7.31687,63
120710076076,Forst (Lausitz)/Baršć (Łužyca),Stadt,03149,Spree-Neiße,Brandenburg,51.744632,14.644601,17155
073325001017,Forst an der Weinstraße,,67147,Bad Dürkheim,Rheinland-Pfalz,49.426125,8.188905,774
096779453453,Forst Aura,,,Main-Spessart,Bayern,50.2042,9.684562,0
096729454454,Forst Detter-Süd,,,Bad Kissingen,Bayern,50.206806,9.753397,0
096719451451,Forst Hain i.Spessart,,,Aschaffenburg,Bayern,50.003991,9.368206,0
095769453453,Forst Kleinschwarzenlohe,,,Roth,Bayern,49.373935,11.142348,0
096779454454,Forst Lohrerstraße,,,Main-Spessart,Bayern,49.963455,9.468782,0
094729454454,Forst Neustädtlein a.Forst,,,Bayreuth,Bayern,49.97637,11.470725,0
096739453453,Forst Schmalwasser-Nord,,,Rhön-Grabfeld,Bayern,50.354384,10.029739,0
096739454454,Forst Schmalwasser-Süd,,,Rhön-Grabfeld,Bayern,50.315433,10.043833,0
095729455455,Forst Tennenlohe,,,Erlangen-Höchstadt,Bayern,49.557464,11.052058,0
091849452452,Forstenrieder Park,,,München,Bayern,48.048272,11.459224,0
091770119119,Forstern,,85659,Erding,Bayern,48.183368,11.977334,3683
095749456456,Forsthof,,,Nürnberger Land,Bayern,49.431328,11.168428,0
091750118118,Forstinning,,85661,Ebersberg,Bayern,48.168565,11.912626,3737
071325010035,Forstmehren,,57635,Altenkirchen (Westerwald),Rheinland-Pfalz,50.702517,7.530067,164
093759451451,Forstmühler Forst,,,Regensburg,Bayern,49.053154,12.305905,0
096769452452,Forstwald,,,Miltenberg,Bayern,49.826092,9.179781,0
073315001026,Framersheim,,55234,Alzey-Worms,Rheinland-Pfalz,49.758838,8.174174,1564
096770129129,Frammersbach,M,97833,Main-Spessart,Bayern,50.063544,9.470432,4402
096779455455,Frammersbacher Forst,,,Main-Spessart,Bayern,50.076382,9.496699,0
073355010009,Frankelbach,,67737,Kaiserslautern,Rheinland-Pfalz,49.534422,7.633563,327
066350010010,Frankenau,Nationalparkstadt,35110,Waldeck-Frankenberg,Hessen,51.090496,8.934861,2782
066350011011,Frankenberg (Eder),Philipp-Soldan-Stadt,35066,Waldeck-Frankenberg,Hessen,51.058731,8.799233,17635
145220150150,"Frankenberg/Sa., Stadt",Garnisonsstadt,09669,Mittelsachsen,Sachsen,50.910034,13.030777,13659
160720023023,Frankenblick,,96528,Sonneberg,Thüringen,50.377589,11.078267,5434
160715008019,Frankendorf,,99441,Weimarer Land,Thüringen,50.967936,11.451111,150
073325005018,Frankeneck,,67468,Bad Dürkheim,Rheinland-Pfalz,49.376384,8.052302,815
033585402009,Frankenfeld,,27336,Heidekreis,Niedersachsen,52.768678,9.428854,509
081275002103,Frankenhardt,,74586,Schwäbisch Hall,Baden-Württemberg,49.081875,9.980093,5026
160665005024,Frankenheim/Rhön,,98634,Schmalkalden-Meiningen,Thüringen,50.544346,10.066072,1029
073355002010,Frankenstein,,67468,Kaiserslautern,Rheinland-Pfalz,49.438664,7.979846,907
146255211140,Frankenthal,,01909,Bautzen,Sachsen,51.131628,14.106568,891
073110000000,Frankenthal (Pfalz),Stadt,67227,Frankenthal (Pfalz),Rheinland-Pfalz,49.535556,8.354282,48140
096785642130,Frankenwinheim,,97447,Schweinfurt,Bayern,49.887039,10.313963,979
120530000000,Frankfurt (Oder),Stadt,15230,Frankfurt (Oder),Brandenburg,52.344651,14.551151,57107
064120000000,Frankfurt am Main,Stadt,60311,Frankfurt am Main,Hessen,50.11088,8.682433,756021
073375005026,Frankweiler,,76833,Südliche Weinstraße,Rheinland-Pfalz,49.227496,8.057838,896
130735355024,Franzburg,Stadt,18461,Vorpommern-Rügen,Mecklenburg-Vorpommern,54.186968,12.877572,1272
072355007027,Franzenheim,,54316,Trier-Saarburg,Rheinland-Pfalz,49.684389,6.687549,365
091870132132,Frasdorf,,83112,Rosenheim,Bayern,47.802277,12.285333,2993
092760121121,Frauenau,,94258,Regen,Bayern,48.989281,13.300927,2659
071345001027,Frauenberg,,55776,Birkenfeld,Rheinland-Pfalz,49.672271,7.289966,357
092729452452,Frauenberger u. Duschlberger Wald,,,Freyung-Grafenau,Bayern,48.806366,13.729055,0
120665606064,Frauendorf,,01945,Oberspreewald-Lausitz,Brandenburg,51.416001,13.769359,705
091755112119,Frauenneuharting,,83553,Ebersberg,Bayern,48.039782,12.048251,1543
160745015019,Frauenprießnitz,,07774,Saale-Holzland-Kreis,Thüringen,51.016933,11.735422,812
145220170170,Frauenstein,Stadt,09623,Mittelsachsen,Sachsen,50.801948,13.533996,2656
091770120120,Fraunberg,,85447,Erding,Bayern,48.368715,11.992691,3914
145240060060,Fraureuth,,08427,Zwickau,Sachsen,50.703472,12.355719,5003
053620024024,Frechen,Stadt,50226,Rhein-Erft-Kreis,Nordrhein-Westfalen,50.908398,6.813419,52309
073345004005,Freckenfeld,,76872,Germersheim,Rheinland-Pfalz,49.065365,8.111546,1536
010535358030,Fredeburg,,23909,Herzogtum Lauenburg,Schleswig-Holstein,53.674253,10.72727,44
032540042042,Freden (Leine),,31084,Hildesheim,Niedersachsen,51.928153,9.89314,4508
033595402017,Fredenbeck,,21717,Stade,Niedersachsen,53.522438,9.398664,6475
120640136136,Fredersdorf-Vogelsdorf,,15370,Märkisch-Oderland,Brandenburg,52.531041,13.755292,14644
010605053022,Fredesdorf,,23826,Segeberg,Schleswig-Holstein,53.875098,10.203647,396
071335001031,Frei-Laubersheim,,55546,Bad Kreuznach,Rheinland-Pfalz,49.801498,7.899191,1046
083165003054,Freiamt,,79348,Emmendingen,Baden-Württemberg,48.186707,7.898241,4243
081185004078,Freiberg am Neckar,Stadt,71691,Ludwigsburg,Baden-Württemberg,48.933909,9.195537,15520
145220180180,"Freiberg, Stadt",Universitätsstadt,09599,Mittelsachsen,Sachsen,50.914868,13.344344,41519
033595407018,Freiburg (Elbe),Flecken,21729,Stade,Niedersachsen,53.824052,9.287803,1771
083110000000,Freiburg im Breisgau,Stadt,79098,Freiburg im Breisgau,Baden-Württemberg,47.994786,7.849877,237460
160655052018,Freienbessingen,,99713,Kyffhäuserkreis,Thüringen,51.232835,10.773914,172
160615008032,Freienhagen,,37318,Eichsfeld,Thüringen,51.413928,10.054487,288
160745011021,Freienorla,,07768,Saale-Holzland-Kreis,Thüringen,50.769652,11.543018,310
065350004004,Freiensteinau,,36399,Vogelsbergkreis,Hessen,50.424409,9.403038,2967
010595919182,Freienwill,,24991,Schleswig-Flensburg,Schleswig-Holstein,54.728589,9.492436,1623
064350009009,Freigericht,,63579,Main-Kinzig-Kreis,Hessen,50.141455,9.112816,14165
093710121121,Freihung,M,92271,Amberg-Sulzbach,Bayern,49.622645,11.909908,2545
091720118118,Freilassing,St,83395,Berchtesgadener Land,Bayern,47.842101,12.978135,17619
071435007018,Freilingen,,56244,Westerwaldkreis,Rheinland-Pfalz,50.55917,7.834712,714
073315001027,Freimersheim,,55234,Alzey-Worms,Rheinland-Pfalz,49.708089,8.088388,673
073375003027,Freimersheim (Pfalz),,67482,Südliche Weinstraße,Rheinland-Pfalz,49.2689,8.22076,1022
073325002019,Freinsheim,Stadt,67251,Bad Dürkheim,Rheinland-Pfalz,49.507066,8.21286,4772
071435007019,Freirachdorf,,56244,Westerwaldkreis,Rheinland-Pfalz,50.582821,7.713416,699
073345005006,Freisbach,,67361,Germersheim,Rheinland-Pfalz,49.272207,8.270735,1193
100460111111,Freisen,,66629,St. Wendel,Saarland,49.552395,7.248603,8115
091780124124,Freising,GKSt,85350,Freising,Bayern,48.403627,11.748361,48928
032515404018,Freistatt,,27259,Diepholz,Niedersachsen,52.623062,8.648938,540
146280110110,Freital,Stadt,01705,Sächsische Schweiz-Osterzgebirge,Sachsen,50.997194,13.64812,39281
031545403005,Frellstedt,,38373,Helmstedt,Niedersachsen,52.205617,10.915667,832
097790147147,Fremdingen,,86742,Donau-Ries,Bayern,48.97034,10.455724,2030
094710131131,Frensdorf,,96158,Bamberg,Bayern,49.817439,10.865018,5175
034545402012,Freren,Stadt,49832,Emsland,Niedersachsen,52.486741,7.543898,4868
